time,theta1,theta2,omega1,omega2,current,voltage
5.14916,0.081301,0,0.0173119,0,0.11554,1
5.16519,0.081301,0,0.0173119,0,0.115842,1
5.18104,0.081301,0,0.0173119,0,0.116245,1
5.19692,0.081301,0,0.0173119,0,0.115641,1
5.21294,0.081301,0,0.0173119,0,0.115641,1
5.22954,0.081301,0,0.0173119,0,0.115641,1
5.24479,0.082835,0,0.0173119,0,0.11554,1
5.26053,0.082835,0,0.0173119,0,0.115943,1
5.27611,0.082835,0,0.0173119,0,0.115842,1
5.29187,0.082835,0,0.0173119,0,0.116145,1
5.30804,0.082835,0,0.0173119,0,0.11544,1
5.32406,0.0843689,0,0.0173119,0,0.115742,1
5.3277,0.0843689,0,0.0173119,0,0.114936,1
5.33044,0.0843689,0,0.0173119,0,0.115842,1
5.33411,0.0843689,0,0.0173119,0,0.115037,1
5.33579,0.0843689,0,0.0173119,0,0.115943,1
5.35175,0.0843689,0,0.0173119,0,0.115137,1
5.36708,0.0843689,0,0.0165883,0,0.115641,1
5.37973,0.0859029,0,0.0160669,0,0.11685,1
5.3853,0.0859029,0,0.0158183,0,0.115842,1
5.39155,0.0859029,0,0.0155774,0,0.11544,1
5.39651,0.0859029,0,0.0153823,0,0.116044,1
5.39889,0.0859029,0,0.0153056,0,0.115742,1
5.40574,0.0843689,0,-0.015043,0,0.115641,1
5.41188,0.0843689,0,-0.0148246,0,0.115842,1
5.41926,0.0843689,0,-0.0145436,0,0.115943,1
5.42594,0.0843689,0,-0.0143399,0,0.116346,1
5.42897,0.0843689,0,-0.0142071,0,0.115742,1
5.43205,0.0843689,0,-0.0141088,0,0.116548,1
5.44027,0.0843689,0,-0.0138542,0,0.115842,1
5.44506,0.0843689,0,-0.0136994,0,0.116245,1
5.44651,0.0843689,0,-0.0136689,0,0.11544,1
5.45323,0.0843689,0,-0.0134591,0,0.115842,1
5.45946,0.0843689,0,-0.0132842,0,0.11544,1
5.46239,0.0843689,0,-0.0131985,0,0.115842,1
5.46638,0.0843689,0,-0.0130859,0,0.115339,1
5.47346,0.0843689,0,-0.0128935,0,0.116044,1
5.47851,0.0843689,0,-0.0127593,0,0.115842,1
5.48026,0.0843689,0,-0.0127064,0,0.115238,1
5.4878,0.0843689,0,-0.0125249,0,0.115943,1
5.48974,0.0843689,0,-0.0124741,0,0.115641,1
5.50509,0.0843689,0,-0.0120811,0,0.114734,1
5.5121,0.0843689,0,-0.0119401,0,0.115842,1
5.52715,0.0843689,0,-0.0115795,0,0.116145,1
5.52924,0.0843689,0,-0.0115359,0,0.11544,1
5.53471,0.0843689,0,-0.0114286,0,0.115742,1
5.5413,0.0843689,0,-0.0112816,0,0.116245,1
5.54637,0.0843689,0,-0.0111991,0,0.116447,1
5.54822,0.0843689,0,-0.0111381,0,0.115641,1
5.55366,0.0843689,0,-0.0110379,0,0.11554,1
5.56912,0.0843689,0,-0.0107479,0,0.115943,1
5.58484,0.0843689,0,-0.0104548,0,0.11544,1
