time,theta1,theta2,omega1,omega2,current,voltage
5.55832,17.9583,0,4.1429,0,-7.83576e-65,0.5
5.57164,18.0135,0,4.14827,0,-7.18278e-65,0.5
5.57834,18.0427,0,4.14613,0,-7.83576e-65,0.5
5.58461,18.0672,0,4.16163,0,-7.72693e-65,0.5
5.58894,18.0841,0,4.15682,0,-7.50927e-65,0.5
5.59031,18.0918,0,4.15588,0,-7.6181e-65,0.5
5.59233,18.0994,0,4.15435,0,-7.6181e-65,0.5
5.60576,18.1547,0,4.16316,0,-7.6181e-65,0.5
5.62075,18.216,0,4.16289,0,-7.94459e-65,0.5
5.62215,18.2252,0,4.17765,0,-8.27108e-65,0.5
5.62578,18.2375,0,4.16497,0,-8.48874e-65,0.5
5.63305,18.2712,0,4.17398,0,-8.48874e-65,0.5
5.63882,18.2912,0,4.17485,0,-8.37991e-65,0.5
5.64033,18.3004,0,4.17737,0,-7.18278e-65,0.5
5.65553,18.3633,0,4.17579,0,-7.94459e-65,0.5
5.65958,18.3802,0,4.17757,0,-7.94459e-65,0.5
5.66733,18.4139,0,4.18394,0,-8.05342e-65,0.5
5.6723,18.4338,0,4.19136,0,-7.72693e-65,0.5
5.68089,18.4676,0,4.18608,0,-7.83576e-65,0.5
5.6889,18.5013,0,4.19821,0,-7.72693e-65,0.5
5.70464,18.5688,0,4.19495,0,-8.37991e-65,0.5
5.72118,18.6394,0,4.20833,0,-7.18278e-65,0.5
5.73901,18.7161,0,4.20701,0,-7.6181e-65,0.5
5.75463,18.779,0,4.21504,0,-6.5298e-65,0.5
5.77071,18.8465,0,4.22406,0,-7.6181e-65,0.5
5.7867,18.914,0,4.22471,0,-7.50927e-65,0.5
5.80295,18.9815,0,4.23009,0,-7.94459e-65,0.5
5.8188,19.049,0,4.2326,0,-7.50927e-65,0.5
5.83469,19.118,0,4.23743,0,-7.18278e-65,0.5
5.85052,19.1855,0,4.23463,0,-7.29161e-65,0.5
5.86599,19.2484,0,4.24795,0,-8.05342e-65,0.5
5.88207,19.3205,0,4.23987,0,-7.94459e-65,0.5
5.89766,19.3849,0,4.2402,0,-6.74746e-65,0.5
5.91374,19.4524,0,4.23943,0,-6.5298e-65,0.5
5.92967,19.5199,0,4.24595,0,-7.40044e-65,0.5
5.94555,19.5874,0,4.2457,0,-7.6181e-65,0.5
5.96136,19.6564,0,4.23898,0,-7.29161e-65,0.5
5.97727,19.7239,0,4.23329,0,-8.05342e-65,0.5
5.99316,19.7914,0,4.22859,0,-7.83576e-65,0.5
6.00934,19.8589,0,4.22637,0,-7.50927e-65,0.5
6.02557,19.9264,0,4.21991,0,-7.18278e-65,0.5
6.04064,19.9908,0,4.22156,0,-7.94459e-65,0.5
6.05636,20.0583,0,4.20809,0,-8.16225e-65,0.5
6.07218,20.1212,0,4.20077,0,-7.72693e-65,0.5
6.08815,20.1918,0,4.21323,0,-7.18278e-65,0.5
