time,theta1,theta2,omega1,omega2,current,voltage
5.10921,16.2234,0,4.15213,0,-7.72693e-65,0.5
5.12541,16.2893,0,4.15174,0,-7.18278e-65,0.5
5.14077,16.3522,0,4.16148,0,-7.94459e-65,0.5
5.15604,16.4151,0,4.16654,0,-9.03289e-65,0.5
5.17239,16.4857,0,4.16226,0,-8.16225e-65,0.5
5.18763,16.5486,0,4.16406,0,-8.59757e-65,0.5
5.20366,16.6145,0,4.17185,0,-8.81523e-65,0.5
5.21997,16.682,0,4.16898,0,-7.83576e-65,0.5
5.23542,16.748,0,4.16461,0,-8.27108e-65,0.5
5.25138,16.814,0,4.16355,0,-8.81523e-65,0.5
5.26728,16.8815,0,4.16458,0,-7.94459e-65,0.5
5.28324,16.9474,0,4.16097,0,-8.05342e-65,0.5
5.29917,17.0149,0,4.15834,0,-8.37991e-65,0.5
5.31514,17.0809,0,4.15424,0,-8.48874e-65,0.5
5.33122,17.1468,0,4.15236,0,-8.16225e-65,0.5
5.34694,17.2097,0,4.151,0,-7.72693e-65,0.5
5.3632,17.2757,0,4.13999,0,-8.37991e-65,0.5
5.37908,17.3417,0,4.13782,0,-8.05342e-65,0.5
5.39523,17.4091,0,4.14722,0,-8.59757e-65,0.5
5.41084,17.4751,0,4.13867,0,-8.7064e-65,0.5
5.4273,17.5411,0,4.12603,0,-8.37991e-65,0.5
5.44301,17.607,0,4.13193,0,-8.27108e-65,0.5
5.4592,17.673,0,4.12511,0,-9.46821e-65,0.5
5.47491,17.739,0,4.12407,0,-8.27108e-65,0.5
5.49079,17.8049,0,4.11715,0,-9.14172e-65,0.5
5.50707,17.8709,0,4.11834,0,-8.48874e-65,0.5
5.52272,17.9368,0,4.12268,0,-9.35938e-65,0.5
5.53883,18.0028,0,4.11538,0,-9.25055e-65,0.5
5.55499,18.0688,0,4.1273,0,-8.7064e-65,0.5
5.57082,18.1347,0,4.12669,0,-8.92406e-65,0.5
5.58665,18.2007,0,4.13267,0,-8.7064e-65,0.5
5.60262,18.2666,0,4.12989,0,-8.27108e-65,0.5
5.61849,18.3326,0,4.14007,0,-9.03289e-65,0.5
5.63467,18.3986,0,4.15318,0,-9.35938e-65,0.5
5.65046,18.4661,0,4.15115,0,-8.05342e-65,0.5
5.66659,18.532,0,4.16042,0,-9.14172e-65,0.5
5.68252,18.598,0,4.16269,0,-8.27108e-65,0.5
5.69865,18.6655,0,4.17217,0,-8.7064e-65,0.5
5.71462,18.7314,0,4.18089,0,-7.50927e-65,0.5
5.73062,18.7989,0,4.18711,0,-7.94459e-65,0.5
5.74645,18.8664,0,4.18691,0,-8.48874e-65,0.5
5.76255,18.9324,0,4.1977,0,-8.27108e-65,0.5
5.77831,18.9999,0,4.19981,0,-8.48874e-65,0.5
5.79436,19.0674,0,4.20705,0,-7.40044e-65,0.5
5.81047,19.1349,0,4.20801,0,-8.7064e-65,0.5
5.82642,19.2024,0,4.2156,0,-7.6181e-65,0.5
5.84208,19.2653,0,4.2154,0,-8.48874e-65,0.5
5.85794,19.3328,0,4.21206,0,-7.94459e-65,0.5
5.87348,19.4003,0,4.21512,0,-8.05342e-65,0.5
5.8894,19.4678,0,4.22762,0,-9.03289e-65,0.5
5.90571,19.5352,0,4.2254,0,-7.83576e-65,0.5
5.92168,19.6027,0,4.23699,0,-7.29161e-65,0.5
5.93786,19.6718,0,4.22932,0,-8.05342e-65,0.5
5.95339,19.7393,0,4.22871,0,-8.27108e-65,0.5
5.96922,19.8068,0,4.22479,0,-8.37991e-65,0.5
5.98509,19.8743,0,4.22726,0,-7.94459e-65,0.5
6.00123,19.9418,0,4.22936,0,-8.48874e-65,0.5
6.01687,20.0062,0,4.23054,0,-8.16225e-65,0.5
6.03258,20.0737,0,4.22003,0,-7.6181e-65,0.5
6.04846,20.1412,0,4.22665,0,-8.92406e-65,0.5
6.06435,20.2087,0,4.2181,0,-8.16225e-65,0.5
6.0802,20.2762,0,4.21516,0,-7.94459e-65,0.5
6.09619,20.3391,0,4.20753,0,-7.50927e-65,0.5
6.11203,20.4065,0,4.20809,0,-8.27108e-65,0.5
6.1278,20.4725,0,4.20529,0,-8.16225e-65,0.5
6.14364,20.54,0,4.19686,0,-8.92406e-65,0.5
6.1598,20.6075,0,4.18228,0,-8.16225e-65,0.5
6.17539,20.675,0,4.18676,0,-8.16225e-65,0.5
6.19128,20.741,0,4.17757,0,-8.7064e-65,0.5
6.20708,20.8084,0,4.18489,0,-8.7064e-65,0.5
6.22306,20.8713,0,4.18228,0,-8.27108e-65,0.5
6.23876,20.9373,0,4.17848,0,-7.29161e-65,0.5
6.25453,21.0048,0,4.17654,0,-7.94459e-65,0.5
6.27025,21.0738,0,4.18509,0,-8.27108e-65,0.5
6.2863,21.1398,0,4.18489,0,-7.83576e-65,0.5
6.30214,21.2027,0,4.1769,0,-7.72693e-65,0.5
6.31805,21.2702,0,4.17998,0,-7.94459e-65,0.5
6.33387,21.3361,0,4.17927,0,-8.7064e-65,0.5
